DISTRICT,UPAZILA/THANA,INSTITUTE TYPE,INSTITUTE LEVEL,EIIN,INSTITUTE NAME,ADDRESS,POST,MOBAILE,MANAGEMENT,MPO,STUDY TYPE,AREA,GEOGRPY
Shariatpur,Shariatpur Sadar,SCHOOL & COLLEGE,HIGHER SECONDARY ,113617,CHIKANDI SARAF ALI  SCHOOL AND COLLEGE,SOYLA,CHIKANDI,1716362681,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Shariatpur,Shariatpur Sadar,SCHOOL & COLLEGE,HIGHER SECONDARY ,113618,DOMSHAR JAGAT CHANDRA INSTITUTION AND COLLEGE,KOARPUR,KOARPUR,1712586103,PRIVATE,Yes,CO-EDUCATION JOINT,UPAZILA SADAR NOT POURA,RIVER SIDE/CHAR
Shariatpur,Zanjira,SCHOOL & COLLEGE,HIGHER SECONDARY ,113649,KUNDERCHAR KALU BEPARI SCHOOL AND COLLEGE,KALU BEPARI KANDI,KAJIAR CHAR,1716368247,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Shariatpur,Zanjira,SCHOOL & COLLEGE,HIGHER SECONDARY ,113661,DAKSHIN DUBALDIA ABDUR RAZZAK HIGH SCHOOL AND COLLEGE,DAKSHIN DUBALDIA,DUBI SAIBOR,1713548570,PRIVATE,Yes,CO-EDUCATION JOINT,UPAZILA SADAR PORA,PLAIN LAND
Shariatpur,Zanjira,SCHOOL & COLLEGE,HIGHER SECONDARY ,113678,ZAZIRA GIRLS HIGH SCHOOL& COLLEGE,HARIASA,ZAZIRA,1915996076,PRIVATE,Yes,GIRLS,UPAZILA SADAR PORA,PLAIN LAND
Tangail,Bhuapur,SCHOOL & COLLEGE,HIGHER SECONDARY ,114041,ALOWA HIGH SCHOOL  AND COLLEGE,ALOWA,NIKLA,1716357318,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Tangail,Bhuapur,SCHOOL & COLLEGE,HIGHER SECONDARY ,138464,BANGABANDHU CANTONMENT PUBLIC SCHOOL AND COLLEGE,B.B CANTONMENT,NIKRAIL,1715857910,PRIVATE,No,CO-EDUCATION JOINT,RURAL,TEA GARDEN
Tangail,Ghatail,SCHOOL & COLLEGE,HIGHER SECONDARY ,114132,SANDHANPUR GANO HIGH SCHOOL AND COLLEGE,AMUABAID,SONKHOLA,1715561941,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Tangail,Ghatail,SCHOOL & COLLEGE,HIGHER SECONDARY ,114199,"CANTONMENT PUBLIC SCHOOL AND COLLEGE ,GHATAIL",SHAHEED SALAHUDDIN CANTONMENT,SHAHEED SALAHUDDIN CANTONMENT,1769193170,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Tangail,Ghatail,SCHOOL & COLLEGE,HIGHER SECONDARY ,114200,PAKUTIA  PUBLIC  UCHCHA MADHYAMIK  BIDYALAYA,PAKUTIA,D.PAKUTIA,1716596823,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Tangail,Gopalpur,SCHOOL & COLLEGE,HIGHER SECONDARY ,114274,SHIMLA PUBLIC HIGHER SECONDARY SCHOOL,NAGDA SIMLA,NAGDA SIMLA,1741049808,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Tangail,Gopalpur,SCHOOL & COLLEGE,HIGHER SECONDARY ,114275,NARUCHI HIGH SCHOOL AND COLLEGE,NARUCHI,HEMNAGAR,1717094273,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Tangail,Kalihati,SCHOOL & COLLEGE,HIGHER SECONDARY ,114283,BALLA CORONATION HIGH SCHOOL AND COLLEGE,BALLA,BALLA BAZAR,1716146615,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Tangail,Kalihati,SCHOOL & COLLEGE,HIGHER SECONDARY ,114354,NARANDIA T.R.K.N UCHCHA MADHAMIC BIDDLAY,NARANDIA,NAGARBARI,1742260559,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Tangail,Madhupur,SCHOOL & COLLEGE,HIGHER SECONDARY ,114364,CHAPRI BOHUMUKHI GONO HEGHER SECONDARY SCHOOL,DARIHATIL,DARIHATIL,1717625539,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Tangail,Madhupur,SCHOOL & COLLEGE,HIGHER SECONDARY ,114460,MADHUPUR SHAHID SMRITY HIGHER SECONDARY SCHOL,TANGRI -BOALI,MADHUPUR,1716918831,PRIVATE,Yes,CO-EDUCATION JOINT,UPAZILA SADAR PORA,PLAIN LAND
Tangail,Madhupur,SCHOOL & COLLEGE,HIGHER SECONDARY ,131522,MADHUPUR BAHUMUKHI MODEL TECHNICAL INSTITUTE AND COLLEGE,RANIAD,LAUFULA,1915864363,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,HILLY AREA
Tangail,Mirzapur,SCHOOL & COLLEGE,HIGHER SECONDARY ,114485,BANGSHAI SCHOOL AND COLLEGE,CHATESWARI,CHITESWARI,1712352905,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Tangail,Mirzapur,SCHOOL & COLLEGE,HIGHER SECONDARY ,114486,BHAWRA HIGHER SECONDARY SCHOOL,BHAWRA,BHAWRA,1765651559,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Tangail,Mirzapur,SCHOOL & COLLEGE,HIGHER SECONDARY ,114529,VARATESHWARI  HOMES,04 NO MIRZAPUR,MIRZAPUR,1711425822,PRIVATE,Yes,GIRLS,UPAZILA SADAR PORA,PLAIN LAND
Tangail,Mirzapur,SCHOOL & COLLEGE,HIGHER SECONDARY ,133861,MIRZAPUR CADET COLLEGE,RAJABARI,CADET COLLEGE,1769011228,PRIVATE,No,BOYS,RURAL,PLAIN LAND
Tangail,Mirzapur,SCHOOL & COLLEGE,HIGHER SECONDARY ,134129,DR. AYESHA RAZIA KHONDAKER  SCHOOL AND COLLEGE,KADIM DHALLA,BANIARA,1718697475,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Tangail,Nagarpur,SCHOOL & COLLEGE,HIGHER SECONDARY ,114534,GHUNI PARA ABDUR RASHID HIGH SCHOOL AND COLLEGE,GHUNIPARA,SALIMABAD,1723175953,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Tangail,Nagarpur,SCHOOL & COLLEGE,HIGHER SECONDARY ,114536, JADUNATH PILOT MODEL GOVT. SCHOOL AND COLLEGE,NAGARPUR,NAGARPUR,1719118891,PUBLIC,Yes,CO-EDUCATION JOINT,UPAZILA SADAR NOT POURA,PLAIN LAND
Tangail,Nagarpur,SCHOOL & COLLEGE,HIGHER SECONDARY ,114560,JARIPON NESA GIRLS HIGH SCHOOL AND COLLEGE,PONGBIJORA,PONGBIJORA,1712593625,PRIVATE,Yes,GIRLS,RURAL,PLAIN LAND
Tangail,Nagarpur,SCHOOL & COLLEGE,HIGHER SECONDARY ,114562,BARIGRAM SCHOOL AND COLLEGE,BARIGRAM,MAGNA BAZAR,1748922264,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Tangail,Sakhipur,SCHOOL & COLLEGE,HIGHER SECONDARY ,114593,SAKHIPUR P.M. PILOT MODEL GOVT. SCHOOL AND COLLEGE,SAKHIPUR,SAKHIPUR,1819456481,PUBLIC,Yes,CO-EDUCATION JOINT,UPAZILA SADAR PORA,PLAIN LAND
Tangail,Sakhipur,SCHOOL & COLLEGE,HIGHER SECONDARY ,114609,SURJA TARUN SHIKSHANGAN RESIDENTIAL SCHOOL AND COLLEGE,GOR GOBINDAPUR,SAKHIPUR,1309114609,PRIVATE,Yes,CO-EDUCATION JOINT,UPAZILA SADAR PORA,PLAIN LAND
Tangail,Sakhipur,SCHOOL & COLLEGE,HIGHER SECONDARY ,114634,"BAF SHAHEEN SCHOOL AND COLLEGE,PAHARKANCHANPUR",BANGLADESH AIR FORCE BASE PAHARKANCHANPUR ,NALUA,1769965562,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Tangail,Tangail Sadar,SCHOOL & COLLEGE,HIGHER SECONDARY ,114678,TANGAIL COLLECTORATE GIRLS HIGH SCHOOL AND COLLEGE,ZILLA SADAR,TANGAIL,1726619222,PRIVATE,Yes,GIRLS,DISTRICT SADAR POURA,PLAIN LAND
Tangail,Tangail Sadar,SCHOOL & COLLEGE,HIGHER SECONDARY ,114679,VIBEKANANDA HIGH SCHOOL AND COLLEGE,"ZILA SADOR ROAD, AKUR TAKUR PARA, TAMGAIL SADOR",TANGAIL,1712276832,PRIVATE,Yes,CO-EDUCATION JOINT,DISTRICT SADAR POURA,PLAIN LAND
Tangail,Tangail Sadar,SCHOOL & COLLEGE,HIGHER SECONDARY ,114688,DHARER BARI MUSLIM HIGH SCHOOL AND COLLEGE,DHARER BARI,DHARERBARI,1309114688,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Tangail,Tangail Sadar,SCHOOL & COLLEGE,HIGHER SECONDARY ,114690,ABEDA KHANAM GIRLS HIGH SCHOOL AND COLLEGE,KARATIA,KARATIA,1309114690,PRIVATE,Yes,GIRLS,RURAL,PLAIN LAND
Tangail,Tangail Sadar,SCHOOL & COLLEGE,HIGHER SECONDARY ,114713,ADARSHA HIGH SCHOOL AND COLLEGE TANGAIL,SHABALIA,TANGAIL,1759355138,PRIVATE,Yes,CO-EDUCATION JOINT,DISTRICT SADAR POURA,PLAIN LAND
Tangail,Tangail Sadar,SCHOOL & COLLEGE,HIGHER SECONDARY ,114749,H M INSTITUTION SCHOOL & COLLEGE,KARATIA,KARATIA,1309114749,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Bagerhat,Bagerhat Sadar,SCHOOL & COLLEGE,HIGHER SECONDARY ,114753,K J S P U RAJARPUR  SCHOOL  AND COLLEGE,RAJARPUR,MOGRAHAT,1731980629,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Bagerhat,Bagerhat Sadar,SCHOOL & COLLEGE,HIGHER SECONDARY ,114757,BAGERHAT ML HIGH SCHOOL AND COLLEGE,"31/753, PTI ROAD, BAGERHAT",BAGERHAT,1716052600,PRIVATE,Yes,CO-EDUCATION JOINT,DISTRICT SADAR POURA,PLAIN LAND
Bagerhat,Bagerhat Sadar,SCHOOL & COLLEGE,HIGHER SECONDARY ,114767,JADU NATH SCHOOL AND COLLEGE,K. ALI ROAD,DASANI,1309114767,PRIVATE,Yes,CO-EDUCATION JOINT,DISTRICT SADAR POURA,PLAIN LAND
Bagerhat,Bagerhat Sadar,SCHOOL & COLLEGE,HIGHER SECONDARY ,114773,CHIRULIA SCHOOL AND COLLEGE,BISHNUPUR,CHIRULIA,1309114773,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Bagerhat,Bagerhat Sadar,SCHOOL & COLLEGE,HIGHER SECONDARY ,114834,RANGDIA SCHOOL AND COLLEGE,AFRA,RANGDIA,1716706940,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Bagerhat,Bagerhat Sadar,SCHOOL & COLLEGE,HIGHER SECONDARY ,114835,SAIRA MADHUDIA COLLEGIATE SCHOOL,KHANPUR,KHANPUR,1717145301,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Bagerhat,Bagerhat Sadar,SCHOOL & COLLEGE,HIGHER SECONDARY ,114837,S.P.C KAFURPURA HIGH SCHOOL AND COLLEGE,KAFURPURA,KAFURPURA,1712087399,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Bagerhat,Chitalmari,SCHOOL & COLLEGE,HIGHER SECONDARY ,114854,RAHMATPUR HIGH SCHOOL AND COLLEGE,RAHMATPUR,RAHMATPUR MADRASA,1816545011,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Bagerhat,Fakirhat,SCHOOL & COLLEGE,HIGHER SECONDARY ,114902,LAKHPUR ALHAZ AMBIA ISHAK SECONDARY GIRLS SCHOOL AND COLLEGE,LAKHPUR,LAKHPUR,1712515233,PRIVATE,Yes,GIRLS,RURAL,PLAIN LAND
Bagerhat,Mongla,SCHOOL & COLLEGE,HIGHER SECONDARY ,114987,GOVT. T A FARUQUE  SCHOOL AND COLLEGE,MORSHED SOROK,MONGLA PORT,1711988073,PUBLIC,Yes,CO-EDUCATION JOINT,UPAZILA SADAR PORA,PLAIN LAND
Bagerhat,Mongla,SCHOOL & COLLEGE,HIGHER SECONDARY ,136752,"B N SCHOOL AND COLLEGE, MONGLA",DIGRAJ,DIGRAJ,1769794190,PRIVATE,No,CO-EDUCATION JOINT,UPAZILA SADAR PORA,PLAIN LAND
Bagerhat,Sarankhola,SCHOOL & COLLEGE,HIGHER SECONDARY ,115265,TAFAL BARI SCHOOL AND COLLEGE,TAFAL BARI,TAFALBARI,1718609458,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,COASTAL AREA
Chuadanga,Alamdanga,SCHOOL & COLLEGE,HIGHER SECONDARY ,115307,JAMJAMI SECONDARY GIRLS  SCHOOL & COLLEGE,JAMJAMI,JAMJAMI,1845561529,PRIVATE,Yes,GIRLS,RURAL,PLAIN LAND
Chuadanga,Alamdanga,SCHOOL & COLLEGE,HIGHER SECONDARY ,115335,HATBOALIA HIGHER SECONDARY SCHOOL AND COLLEGE,HATBOALIA,HAT BOALIA,1745361898,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Chuadanga,Damurhuda,SCHOOL & COLLEGE,HIGHER SECONDARY ,115387,DAMURHUDA PILOT GIRL'S SCHOOL AND COLLEGE,DAMURHUDA,DAMURHUDA,1309115387,PRIVATE,Yes,GIRLS,UPAZILA SADAR NOT POURA,PLAIN LAND
Chuadanga,Damurhuda,SCHOOL & COLLEGE,HIGHER SECONDARY ,115405,BARABALDIA  SCHOOL AND COLLEGE,BOROBALDIA,KURULGACHI,1963706634,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Jashore,Abhaynagar,SCHOOL & COLLEGE,HIGHER SECONDARY ,115550,MAHAKAL PILOT SCHOOL & COLLAGE,MOHAKAL,CHENGUTIA,1717737355,PRIVATE,Yes,CO-EDUCATION JOINT,UPAZILA SADAR PORA,PLAIN LAND
Jashore,Abhaynagar,SCHOOL & COLLEGE,HIGHER SECONDARY ,115551,SUNDALI S.T SCHOOL AND COLLEGE,SUNDALI,SUNDALI,1711192378,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Jashore,Abhaynagar,SCHOOL & COLLEGE,HIGHER SECONDARY ,135220,AKIJ IDEAL  SCHOOL  AND COLLEGE,AKIJ CITY,TALTOLA HAT,1730064944,PRIVATE,No,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Jashore,Bagher Para,SCHOOL & COLLEGE,HIGHER SECONDARY ,115643,CHHATIANTALA GIRLS SCHOOL AND UNITED COLLEGE,DORAJHAT,CHHATIANTALA,1715467998,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Jashore,Bagher Para,SCHOOL & COLLEGE,HIGHER SECONDARY ,115644,RAIPUR  SCHOOL AND COLLEGE,RAIPUR,RAIPUR ,1718775604,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Jashore,Chaugachha,SCHOOL & COLLEGE,HIGHER SECONDARY ,115669,MARUA OKLAHOMA YOUSUF ALI KHAN SECONDARY SCHOOL AND COLLEGE,MARUA,MARUA,1720930677,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Jashore,Jhikargachha,SCHOOL & COLLEGE,HIGHER SECONDARY ,115752,BANKRA   HAZIRIBAG  IDEAL GIRLS  SCHOOL AND COLLEGE,RAYPOTON,S. BANKRA,1712019072,PRIVATE,Yes,GIRLS,RURAL,PLAIN LAND
Jashore,Jhikargachha,SCHOOL & COLLEGE,HIGHER SECONDARY ,115761,NIRBASKHOLA  SCHOOL AND COLLEGE,NIRBASHKHOLA,MATIKUMRA,1716848131,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Jashore,Jhikargachha,SCHOOL & COLLEGE,HIGHER SECONDARY ,115812,AKIJ COLLEGIATE SCHOOL,NABHARAN,JADABPUR,1309115812,PRIVATE,No,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Jashore,Keshabpur,SCHOOL & COLLEGE,HIGHER SECONDARY ,115951,KASHABPUR PILOT MODEL SCHOOL & COLLEGE,BALIA DANGA,KESHABPUR,1772331257,PUBLIC,Yes,CO-EDUCATION JOINT,UPAZILA SADAR PORA,PLAIN LAND
Jashore,Kotwali,SCHOOL & COLLEGE,HIGHER SECONDARY ,115974,DAWOOD PUBLIC SCHOOL AND COLLEGE,SHAHID MOSHIUR RAHMAN ROAD,JESSORE CANTT,1769553182,PRIVATE,No,CO-EDUCATION JOINT,DISTRICT SADAR POURA,PLAIN LAND
Jashore,Kotwali,SCHOOL & COLLEGE,HIGHER SECONDARY ,115977,BASUNDIA SECONDARY SCHOOL AND COLLEGE,BASUNDIA,BASUNDIA,1309115977,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Jashore,Kotwali,SCHOOL & COLLEGE,HIGHER SECONDARY ,115978,MADHUSUDAN TARAPRAZSANNA GIRLS  SECONDARY SCHOOL AND COLLEGE JESSORE,BAJPARA B.K. ROAD,JESSORE,1740813565,PRIVATE,Yes,GIRLS,DISTRICT SADAR POURA,PLAIN LAND
Jashore,Kotwali,SCHOOL & COLLEGE,HIGHER SECONDARY ,116114,BHATURIA HIGH SCHOOL AND COLLEGE,BHATURIA,CHANCHRA,1713926776,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Jashore,Kotwali,SCHOOL & COLLEGE,HIGHER SECONDARY ,116115,B A F SHAHEEN COLLEGE JESSORE,MATIUR RAHMAN,AIR BEIS,1769405570,PRIVATE,Yes,CO-EDUCATION JOINT,UPAZILA SADAR NOT POURA,PLAIN LAND
Jashore,Kotwali,SCHOOL & COLLEGE,HIGHER SECONDARY ,133834,JESSORE SHIKKHA BOARD MODEL SCHOOL & COLLEGE,"F - BLOCK, SECTOR NO 07, NEW TOWN, JESSORE",SHIKKHA BOARD,1558529752,PUBLIC,No,CO-EDUCATION JOINT,UPAZILA SADAR NOT POURA,PLAIN LAND
Jashore,Kotwali,SCHOOL & COLLEGE,HIGHER SECONDARY ,134057,JESSORE ENGLISH SCHOOL AND COLLEGE (JESC),JESSORE CANTONMENT,JESSORE CANT.,1309134057,PRIVATE,No,CO-EDUCATION JOINT,DISTRICT SADAR POURA,PLAIN LAND
Jashore,Manirampur,SCHOOL & COLLEGE,HIGHER SECONDARY ,116123,GOPALPUR M.L. HIGH SCHOOL AND COLLEGE,GOPALPUR,KHANPUR,1309116123,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Jashore,Manirampur,SCHOOL & COLLEGE,HIGHER SECONDARY ,116145,NENGURA SECONDARY  SCHOOL AND COLLEGE,RATNESWARPUR,NENGURAHAT,1309116145,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Jashore,Manirampur,SCHOOL & COLLEGE,HIGHER SECONDARY ,116218,MASWIMNAGAR HIGH SCHOOL AND COLLEGE,10 MASWIMNAGAR,MASHIMNAGAR,1719915023,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Jashore,Manirampur,SCHOOL & COLLEGE,HIGHER SECONDARY ,116314,NEHALPUR SCHOOL AND COLLEGE,NEHALPUR,NEHALPUR,1712917480,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Jashore,Manirampur,SCHOOL & COLLEGE,HIGHER SECONDARY ,116316,KUADHA   HIGHER SECONDARY SCHOOL AND COLLEGE,JAMJAMI,KUADAH HAT,1717511471,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Jashore,Sharsha,SCHOOL & COLLEGE,HIGHER SECONDARY ,116326,BAGANCHARA SAMMILITA  GIRLS  SCHOOL AND COLLEGE,BAGACHRA,BAGACHRA,1309116326,PRIVATE,Yes,GIRLS,RURAL,PLAIN LAND
Jashore,Sharsha,SCHOOL & COLLEGE,HIGHER SECONDARY ,116389,LAKSHANPUR SCHOOL AND COLLAGE,LAKSHMANPUR,LAKSHMANPUR,1309116389,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Jhenaidah,Horinakunda,SCHOOL & COLLEGE,HIGHER SECONDARY ,116393,HARINAKUNDU PREONATH SCHOOL AND COLLEGE,Lalon Shah Road,HARINAKUNDU,1721846423,PRIVATE,Yes,CO-EDUCATION JOINT,UPAZILA SADAR PORA,PLAIN LAND
Jhenaidah,Horinakunda,SCHOOL & COLLEGE,HIGHER SECONDARY ,116448,HARINAKUNDR PILOT HIGH SCHOOL & COLLEGE,PARBATIPUR,HARINAKUNDU,1874542564,PRIVATE,Yes,CO-EDUCATION JOINT,UPAZILA SADAR PORA,PLAIN LAND
Jhenaidah,Jhenaidah Sadar,SCHOOL & COLLEGE,HIGHER SECONDARY ,116452,RAMCHANDRAPUR SCHOOL AND COLLAGE,RAMCHANDRAPUR,HALIDHANI,1309116452,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Jhenaidah,Jhenaidah Sadar,SCHOOL & COLLEGE,HIGHER SECONDARY ,116462,FAZAR ALI GIRLS  SCHOOL AND COLLEGE,UAZILA PORISHOD ROAD,JHENAIDAH,8801731737278,PRIVATE,Yes,GIRLS,DISTRICT SADAR POURA,PLAIN LAND
Jhenaidah,Jhenaidah Sadar,SCHOOL & COLLEGE,HIGHER SECONDARY ,116466,JHENIDAH WAZIR ALI  SCHOOL AND COLLEGE,"41,KANCHON NOGOR",JHENAIDAH,1309116466,PRIVATE,Yes,CO-EDUCATION JOINT,DISTRICT SADAR POURA,PLAIN LAND
Jhenaidah,Jhenaidah Sadar,SCHOOL & COLLEGE,HIGHER SECONDARY ,116470,KANCHANNAGAR MODEL SCHOOL AND COLLEGE,UPAZILLA ROAD. KANCHANNAGAR,JHENAIDAH,1309116470,PRIVATE,Yes,CO-EDUCATION JOINT,DISTRICT SADAR POURA,PLAIN LAND
Jhenaidah,Jhenaidah Sadar,SCHOOL & COLLEGE,HIGHER SECONDARY ,116473,MUNURIA HIGH SCHOOL  AND COLLEGE,MUNURIA,MUNURIA,1716078356,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Jhenaidah,Jhenaidah Sadar,SCHOOL & COLLEGE,HIGHER SECONDARY ,116474,BAZAR GOPALPUR  SCHOOL AND COLLEGE,BAZAR GOPALPUR,BAZAR GOPALPUR,1720519416,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Jhenaidah,Jhenaidah Sadar,SCHOOL & COLLEGE,HIGHER SECONDARY ,116484,BISHOY KHALI S. M HIGH SCHOOL & COLLEGE,BISHOYKHALI,HKARIKHALI,1309116484,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Jhenaidah,Jhenaidah Sadar,SCHOOL & COLLEGE,HIGHER SECONDARY ,116489,CHANDIPUR BISHNUPADA SCHOOL AND COLLEGE,CHANDIPUR,CHANDIPUR BAZAR,1309116489,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Jhenaidah,Jhenaidah Sadar,SCHOOL & COLLEGE,HIGHER SECONDARY ,116559,"SHISHU KUNJA SCHOOL AND COLLEGE,JHENAIDAH",ARAPPUR,JHENAIDAH CADET COLLEGE,1718037555,PRIVATE,Yes,CO-EDUCATION JOINT,DISTRICT SADAR POURA,PLAIN LAND
Jhenaidah,Jhenaidah Sadar,SCHOOL & COLLEGE,HIGHER SECONDARY ,132184,JHENIDAH CADET COLLEGE,JHENIDAH,"CADET COLLEGE, JHENIDAH",1769011226,PRIVATE,No,BOYS,DISTRICT SADAR POURA,PLAIN LAND
Jhenaidah,Kaliganj,SCHOOL & COLLEGE,HIGHER SECONDARY ,116636,M M HIGH SCHOOL AND COLLEGE,MATHANPUR,SANKO NALVANGA,1717409597,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Jhenaidah,Shailkupa,SCHOOL & COLLEGE,HIGHER SECONDARY ,116832,SHEIKHPARA RAHATONNESSA GIRL'S SCOOL & COLLEGE,SHEIKHPARA,BASANTAPUR,1712667912,PRIVATE,Yes,GIRLS,RURAL,PLAIN LAND
Khulna,Batiaghata,SCHOOL & COLLEGE,HIGHER SECONDARY ,116872,KHARABAD BAINTALA SCHOOL  AND COLLEGE,TALAPARA,KHARABAD BAIN TALA,1915459216,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Khulna,Dumuria,SCHOOL & COLLEGE,HIGHER SECONDARY ,117060,BANDA HIGHER SECONDARY SCHOOL ,BANDA,GHONABANDA,1716983034,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Khulna,Khalishpur,SCHOOL & COLLEGE,HIGHER SECONDARY ,117111,KHULNA PUBLIC COLLEGE,JALIL SORONI,G.P.O,1736802075,PRIVATE,No,BOYS,CITY CORPORATION,PLAIN LAND
Khulna,Khalishpur,SCHOOL & COLLEGE,HIGHER SECONDARY ,117112,BANGLADESH  NAUBAHINI SCHOOL AND COLLEGE  KHULNA,NAVY COLLONY,GPO-9000,1769784190,PRIVATE,Yes,C0-EDUCATION SEPARATE,CITY CORPORATION,PLAIN LAND
Khulna,Khalishpur,SCHOOL & COLLEGE,HIGHER SECONDARY ,117113,MAULANA BHASHANI BIDYAPITH GIRLS SCHOOL AND COLLEGE,0024-0110-129-0024-01/174,G.P.O  KHULNA,1717809812,PRIVATE,Yes,GIRLS,CITY CORPORATION,PLAIN LAND
Khulna,Khalishpur,SCHOOL & COLLEGE,HIGHER SECONDARY ,132117,KHULNA MODEL SCHOOL AND COLLEGE,BOYRA ,G P O,1925186468,PUBLIC,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Khulna,Khalishpur,SCHOOL & COLLEGE,HIGHER SECONDARY ,135249,NAVY ANCHORAGE SCHOOL AND COLLEGE,SAILORS' COLONY,MUJGUNNI,1730305067,PRIVATE,Yes,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Khulna,Khulna Sadar,SCHOOL & COLLEGE,HIGHER SECONDARY ,117151,SHIPYARD  SCHOOL AND COLLEGE,SHIPYARD MAIN ROAD,SHIPYARD,1309117151,PRIVATE,Yes,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Khulna,Khulna Sadar,SCHOOL & COLLEGE,DEGREE (HONORS),117171,KHULNA COLLEGIATE GIRLS SCHOOL,"180/21, KHANJAHAN ALI ROAD, RUPSA, KHULNA",KHULNA,1309117171,PRIVATE,No,GIRLS,CITY CORPORATION,PLAIN LAND
Khulna,Khulna Sadar,SCHOOL & COLLEGE,HIGHER SECONDARY ,137675,KHULNA COLLECTORATE PUBLIC SCHOOL AND COLLEGE,"COLLEGE BHAVAN, KHULNA ZILA SCHOOL, KHULNA SADAR",KHULNA-9100,1711061442,PRIVATE,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Khulna,Koyra,SCHOOL & COLLEGE,HIGHER SECONDARY ,117173,CHANNIR CHAK LC COLLEGIATE SCHOOL AND COLLEGE,CHANNIR CHAK,HATIAR DANGA,1719568766,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
