DISTRICT,UPAZILA/THANA,INSTITUTE TYPE,INSTITUTE LEVEL,EIIN,INSTITUTE NAME,ADDRESS,POST,MOBAILE,MANAGEMENT,MPO,STUDY TYPE,AREA,GEOGRPY
Bhola,Bhola Sadar,COLLEGE,DEGREE (PASS) ,132025,REBA RAHMAN MOHABIDDALAY,LAMCHIPATA,GHUINGERHAT,1309132025,PRIVATE,Yes,CO-EDUCATION JOINT,UPAZILA SADAR NOT POURA,PLAIN LAND
Bhola,Bhola Sadar,COLLEGE,HIGHER SECONDARY ,133895,BHASHA SHAHEED SMRITY COLLEGE,PASCHIM CHARPATA,MEDUA,1752290546,PRIVATE,No,CO-EDUCATION JOINT,RURAL,TEA GARDEN
Bhola,Burhanuddin,COLLEGE,DEGREE (PASS) ,101292,BORHANUDDIN MOHILA DEGREE COLLEGE,PORO NO-2,BORHANUDDIN,1718038617,PRIVATE,No,GIRLS,UPAZILA SADAR PORA,PLAIN LAND
Bhola,Burhanuddin,COLLEGE,HIGHER SECONDARY ,101295,HAFIZ  IBRAHIM COLLEGE,MULAI PATTAN,MUNSHIR  HAT,1309101295,PRIVATE,No,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Bhola,Burhanuddin,COLLEGE,DEGREE (HONORS),101294,GOVT. ABDUL JABBAR COLLEGE,COLLEGE ROAD,BURHANUDDIN,1309101294,PUBLIC,Yes,CO-EDUCATION JOINT,UPAZILA SADAR PORA,RIVER SIDE/CHAR
Bhola,Burhanuddin,COLLEGE,HIGHER SECONDARY ,101293,KACHIA TOBGI EASIN PARA  E.P MOHABIDHALAY,CHAK DHOSH,KUNJERHAT,1718722007,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Bhola,Char Fasson,COLLEGE,DEGREE (PASS) ,101435,RASULPUR DEGREE COLLEGE,SOSHIVUSON,SHASHIBHUSAN,1711276947,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Bhola,Char Fasson,COLLEGE,DEGREE (PASS) ,101437,ABDULLAH AL ISLAM JAKOB DEGREE COLLEGE,HASANGONJ,HASANGONJ,1716332457,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,TEA GARDEN
Bhola,Char Fasson,COLLEGE,DEGREE (HONORS),101438,FATEMA  MATIN  MOHILA  COLLEGE,MAINUDDIN JAHANGIR ROAD CHARFASSION POURASAVA.,CHARFASSION,1716236632,PRIVATE,No,GIRLS,UPAZILA SADAR PORA,PLAIN LAND
Bhola,Char Fasson,COLLEGE,DEGREE (PASS) ,101440,DULAR  HAT ADARSHA  DEGREE  COLLEGE,CHAR TOFAGOL,DULARHAT,1309101440,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Bhola,Char Fasson,COLLEGE,DEGREE (PASS) ,101434,ZANATA BAZAR SHAHID ZIAUR RAHMAN COLLEGE,OSMAN GONJ,FAZALGONJ,1711178764,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,COASTAL AREA
Bhola,Char Fasson,COLLEGE,DEGREE (PASS) ,134352,PRINCIPAL NAZRUL ISLAM COLLEGE,HAZARI GANJ,CHAIRMAN BAZAR,1718365297,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,TEA GARDEN
Bhola,Char Fasson,COLLEGE,HIGHER SECONDARY ,139117,DOKKHIN AICHA PRINCIPAL NAZRUL ISLAM COLLEGE,"CHAR AICHA, 8NO WORD CHARFASSION BHOLA.",SOUTH AICHA,1716226814,PRIVATE,No,CO-EDUCATION JOINT,RURAL,COASTAL AREA
Bhola,Char Fasson,COLLEGE,HIGHER SECONDARY ,101436,CHARMANIKA JALAL AHAMED COLLEGE,CHORKCHHOPIA,DASKHIN ICHA,1711040127,PRIVATE,No,CO-EDUCATION JOINT,RURAL,COASTAL AREA
Bhola,Char Fasson,COLLEGE,DEGREE (HONORS),101439,GOVT. CHARFASSON COLLEGE,763/3,CHAR FASSON,1309101439,PUBLIC,Yes,CO-EDUCATION JOINT,UPAZILA SADAR PORA,PLAIN LAND
Bhola,Char Fasson,COLLEGE,DEGREE (PASS) ,136974,NILIMA JAKOB COLLEGE,CHAR TOFAZZAL,DULARHAT,1714024466,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,RIVER SIDE/CHAR
Bhola,Char Fasson,COLLEGE,DEGREE (HONORS),134388,BEGUM RAHIMA ISLAM COLLEGE,SOSHIBHUSAN,SOSHIBHUSAN,1711198181,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,COASTAL AREA
Bhola,Daulat Khan,COLLEGE,DEGREE (HONORS),101485,HALIMA KHATUN MOHILA MOHABIDDHALAY,MADDYA JOY NAGAR,JOY NAGAR,1719603992,PRIVATE,Yes,GIRLS,RURAL,PLAIN LAND
Bhola,Daulat Khan,COLLEGE,HIGHER SECONDARY ,137694,ALI ASHRAF MOHABIDDALAY,KALAKOPA,DIDARULLA,1828178950,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Bhola,Daulat Khan,COLLEGE,HIGHER SECONDARY ,135198,DAULAT KHAN MOHILA COLLEGE,DAULATKHAN PORASOVA,DAULATKHAN,1712209674,PRIVATE,Yes,GIRLS,UPAZILA SADAR PORA,PLAIN LAND
Bhola,Daulat Khan,COLLEGE,DEGREE (PASS) ,101486,DAULATKHAN ABU ABDULLAH GOVT. DEGREE COLLEGE,BARA DHALI,DAULTKHAN,1309101486,PUBLIC,Yes,CO-EDUCATION JOINT,UPAZILA SADAR PORA,TEA GARDEN
Bhola,Lalmohan,COLLEGE,HIGHER SECONDARY ,134880,NURUNNOBI CHAWDHURY MOHABIDDALOY,DEBIRCHAR,DEBIRCHAR,1770379196,PRIVATE,No,CO-EDUCATION JOINT,RURAL,TEA GARDEN
Bhola,Lalmohan,COLLEGE,DEGREE (PASS) ,132034,DHALI GOURA NAGAR COLLEGE,KULCHARA,SHERAZIA,1309132034,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Bhola,Lalmohan,COLLEGE,DEGREE (HONORS),101570,KARIMUNNESSA HAFIZ MOHILA COLLEGE,"0356/T N T ROAD,",LALMOHAN,1716128148,PRIVATE,Yes,GIRLS,UPAZILA SADAR PORA,PLAIN LAND
Bhola,Lalmohan,COLLEGE,DEGREE (HONORS),101572,GOVT  SHAHBAJ PUR COLLEGE,COLLEGE ROAD,LALMOHAN,1309101572,PUBLIC,No,CO-EDUCATION JOINT,UPAZILA SADAR PORA,RIVER SIDE/CHAR
Bhola,Lalmohan,COLLEGE,DEGREE (PASS) ,135393,HAZI MOHAMMAD NURUL ISLAM CHOWDHURY COLLEGE,CHARFASSION ROAD,LALMOHAN,1737013262,PRIVATE,No,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Bhola,Lalmohan,COLLEGE,DEGREE (PASS) ,101573,DR AZAHAR UDDIN DRGREE COLLEGE,POSHCHIM CHOR UMED,GAZARIA BAZAR,1309101573,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Bhola,Lalmohan,COLLEGE,HIGHER SECONDARY ,137091,DR. AZAHER UDDIN MEMORIAL COLLEGE,MOHESH KHALI,GOZARIA,1711034057,PRIVATE,No,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Bhola,Manpura,COLLEGE,HIGHER SECONDARY ,101592,MONOARA BEGUM MOHILA COLLEGE,CHAR JATIN,HAJIR HAT,1309101592,PRIVATE,Yes,GIRLS,UPAZILA SADAR NOT POURA,
Bhola,Manpura,COLLEGE,HIGHER SECONDARY ,137996,SHAKUCHIA ABDULLAH AL ISLAM JAKOB COLLEGE,CHAR GOYALIA,MASTARHAT,1762083378,PRIVATE,No,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Bhola,Manpura,COLLEGE,DEGREE (PASS) ,101591,GOVT. MANPURA DEGREE COLLEGE,CHAR FOIZUDDIN,HAZIRHAT,1719223306,PUBLIC,Yes,CO-EDUCATION JOINT,UPAZILA SADAR NOT POURA,RIVER SIDE/CHAR
Bhola,Tazumuddin,COLLEGE,DEGREE (PASS) ,101621,GOVT. TAZUMUDDIN DEGREE COLLEGE,SHASHIGANJ,HAT SHASHIGONJ,1724183125,PUBLIC,Yes,CO-EDUCATION JOINT,UPAZILA SADAR NOT POURA,COASTAL AREA
Bhola,Tazumuddin,COLLEGE,HIGHER SECONDARY ,137997,TAZUMUDDIN HOSNEARA CHOWDHURY MOHILA  COLLEGE,GODOWN ROAD,HAT SHASHIGANJ,1712067063,PRIVATE,No,GIRLS,RURAL,PLAIN LAND
Bhola,Tazumuddin,COLLEGE,HIGHER SECONDARY ,137634,SHAMVUPUR SHAHE ALAM MODEL COLLEGE,GOLAKPUR,KHASERHAT,1710773919,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Jhalokati,Jhalokati Sadar,COLLEGE,DEGREE (PASS) ,101710,SHER-E-BANGLA FAZLUL HAQUE COLLEGE BINOYKATI,BINOYKATI,BINOYKATI,1777520386,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Jhalokati,Jhalokati Sadar,COLLEGE,DEGREE (PASS) ,136555,AKLIMA MOAZZEM HOSSAIN COLLEGE,BASANDA,BASANDA,1623965279,PRIVATE,Yes,CO-EDUCATION JOINT,UPAZILA SADAR PORA,PLAIN LAND
Jhalokati,Jhalokati Sadar,COLLEGE,HIGHER SECONDARY ,101712,SHAH MAHMUDIA COLLEGE,RAMCHANDRAPUR,RAMCHANDRAPUR,1309101712,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Jhalokati,Jhalokati Sadar,COLLEGE,DEGREE (PASS) ,101707,HEMAYET UDDIN DEGREE COLLEGE,GUATAN,GUATAN,1704434044,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Jhalokati,Jhalokati Sadar,COLLEGE,DEGREE (HONORS),101708,JHALAKATHI GOVT WOMEN'S COLLEGE,MOHILA COLLEGE ROAD,JHALAKATI,1716986272,PUBLIC,Yes,GIRLS,DISTRICT SADAR POURA,PLAIN LAND
Jhalokati,Jhalokati Sadar,COLLEGE,MASTERS ,101709,JHALAKATHI GOVT COLLEGE,PASCHIM CHANDKATI,JHALKATHI,1712840307,PUBLIC,No,CO-EDUCATION JOINT,DISTRICT SADAR POURA,PLAIN LAND
Jhalokati,Kanthalia,COLLEGE,DEGREE (PASS) ,101785,MANOSWITA  MAHILA MOHA BIDYALAY,DOKHIN TALGACHEYA,SHOULAJALIA,1711059264,PRIVATE,Yes,GIRLS,RURAL,PLAIN LAND
Jhalokati,Kanthalia,COLLEGE,HIGHER SECONDARY ,136561,DR. M. SEKENDER HAYAT KHAN COLLEGE,PATIKHALGHATA,PATIKHALGHATA,1309136561,PRIVATE,No,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Jhalokati,Kanthalia,COLLEGE,DEGREE (PASS) ,101783,GOVT. TOFAZZOL HOSSIAN ( MANIK MIA) DGREE COLLEGE,KANTHALIA,KANTHALIA,1712192942,PUBLIC,Yes,CO-EDUCATION JOINT,UPAZILA SADAR NOT POURA,PLAIN LAND
Jhalokati,Kanthalia,COLLEGE,DEGREE (PASS) ,101784,SHAHID RAJA DEGREE COLLAGE,AMUA,AMUA,1720085173,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Jhalokati,Nalchity,COLLEGE,HIGHER SECONDARY ,133822,JOYKALASH TICHNICAL AND B.M. COLLEGE. (GENERAL),JOYKALASH,CHUDDABURIA,1745565672,PRIVATE,No,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Jhalokati,Nalchity,COLLEGE,DEGREE (PASS) ,101867,NALCHITY GOVT. DEGREE COLLEGE,"COLLEGE ROAD, NALCHITY",NALCHITY,1711383248,PUBLIC,Yes,CO-EDUCATION JOINT,UPAZILA SADAR PORA,PLAIN LAND
Jhalokati,Nalchity,COLLEGE,HIGHER SECONDARY ,137014,DAPDAPIA UNION MODEL MOHILA  COLLEGE,JURKATHI,JURAKATHI,1724038743,PRIVATE,No,GIRLS,RURAL,PLAIN LAND
Jhalokati,Nalchity,COLLEGE,HIGHER SECONDARY ,135256,MOWLANA GOLAM MOSTAFA KHAN MOHILA COLLEGE,MALIPUR,NALCHITY,1712939005,PRIVATE,No,GIRLS,UPAZILA SADAR PORA,PLAIN LAND
Jhalokati,Nalchity,COLLEGE,DEGREE (PASS) ,101868,Z.A BHUTTO DEGREE COLLEGE,KATAKHALI,KATAKHALI,1717967648,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Jhalokati,Nalchity,COLLEGE,DEGREE (PASS) ,101869,DAPDAPIA UNION DEGREE COLLEGE,VHARATKATI,JURKHATI,1712190323,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Jhalokati,Nalchity,COLLEGE,HIGHER SECONDARY ,138054,ABDUS SALAM COLLEGE,BAHADURPUR,BAHADURPUR,1757126600,PRIVATE,No,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Jhalokati,Rajapur,COLLEGE,DEGREE (HONORS),101975,BARAIY DEGREE COLLEGE,BARAIYA,PALOT,1712456061,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Jhalokati,Rajapur,COLLEGE,DEGREE (PASS) ,101973,GOVT. RAJAPUR DEGREE COLLEGE,RAJAPUR,RAJAPUR,1712168465,PUBLIC,Yes,CO-EDUCATION JOINT,UPAZILA SADAR NOT POURA,PLAIN LAND
Jhalokati,Rajapur,COLLEGE,DEGREE (PASS) ,101974,ABDUL MALEK COLLEGE,UTTAMPUR,UTTAMPUR,1309101974,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Jhalokati,Rajapur,COLLEGE,DEGREE (PASS) ,101972,ALHAJ LALMAN HAMID WOMEN COLLEGE,BAGRI,RAJAPUR,1718087848,PRIVATE,Yes,GIRLS,UPAZILA SADAR NOT POURA,PLAIN LAND
Patuakhali,Bauphal,COLLEGE,HIGHER SECONDARY ,102111,NURAINPUR COLLAGE,NARAYANPUR,NURAINPUR,1712447710,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Patuakhali,Bauphal,COLLEGE,DEGREE (PASS) ,102110,DR. EAKUB  SHARIF  DEDREE   COLLEGE,BAGA,BAGA BANDAR,1716437143,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Patuakhali,Bauphal,COLLEGE,DEGREE (PASS) ,102113,KACHIPARA MD.ABDUL  RASHID  MIAH  COLLEGE,KACHIPARA,KACHILPARA,1712107316,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Patuakhali,Bauphal,COLLEGE,DEGREE (PASS) ,102108,ENGRIEER  FARUK  TALUKDER  MOHLIA  COLLEGE,NAZIRPUR,BAUPHAL,1714906256,PRIVATE,Yes,GIRLS,UPAZILA SADAR PORA,PLAIN LAND
Patuakhali,Bauphal,COLLEGE,DEGREE (PASS) ,102105,IDRIS MOLLA DEGREE COLLEGE,KALAIYA,KALAIYA,1309102105,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,RIVER SIDE/CHAR
Patuakhali,Bauphal,COLLEGE,DEGREE (PASS) ,102109,KALISHURI DEGREE COLLEGE,KALISURI,KALISURI,1712022286,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Patuakhali,Bauphal,COLLEGE,DEGREE (PASS) ,102106,KESHABPUR  MAHAVIDYALAYA,KESHABPUR,KESHABPUR COLLEGE,1715714279,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Patuakhali,Bauphal,COLLEGE,DEGREE (HONORS),102107,GOVT. BAUPHAL   COLLEGE,BAUPHAL,BAUPHAL,1712667168,PUBLIC,Yes,CO-EDUCATION JOINT,UPAZILA SADAR PORA,PLAIN LAND
Patuakhali,Bauphal,COLLEGE,DEGREE (PASS) ,102112,ABDUR RASHID KHAN COLLEGE,NOWMALA,NAGURER HAT ,1779014060,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Patuakhali,Dashmina,COLLEGE,HIGHER SECONDARY ,102165,ALI PURA COLLEGE,PURBA ALIPUR,ALIPUR HAT,1716103139,PRIVATE,No,CO-EDUCATION JOINT,RURAL,INDUSTRIAL AREA
Patuakhali,Dashmina,COLLEGE,HIGHER SECONDARY ,134358,DR. DOLI  AKBAR WOMENS COLLEGE,DASHMINA,DASHMINA,1714797337,PRIVATE,No,GIRLS,UPAZILA SADAR NOT POURA,TEA GARDEN
Patuakhali,Dashmina,COLLEGE,DEGREE (PASS) ,102164,ABDUR RASHID TALUKDAR GOVT. DEGREE  COLLEGE,DASHMINA,DASHMINA,1721048338,PUBLIC,Yes,CO-EDUCATION JOINT,UPAZILA SADAR NOT POURA,PLAIN LAND
Patuakhali,Dumki Upazila,COLLEGE,HIGHER SECONDARY ,131868,PANGASHIA COLLEGE,UTTAR PANGASHIA,PANGASHIA,1732780001,PRIVATE,No,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Patuakhali,Dumki Upazila,COLLEGE,DEGREE (PASS) ,131891,AZIZ AHMED COLLEGE,BOARD OFFICE MURADIA,MURADIA,1715657505,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Patuakhali,Dumki Upazila,COLLEGE,HIGHER SECONDARY ,134881,KADAMTALA COLLEGE,Jalisha ,Jalisha ,1309134881,PRIVATE,No,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Patuakhali,Dumki Upazila,COLLEGE,HIGHER SECONDARY ,131931,L.A.M. UNAITED MOHILA COLLEGE,SREE RAM PUR,JAMLA,1309131931,PRIVATE,Yes,GIRLS,UPAZILA SADAR NOT POURA,PLAIN LAND
Patuakhali,Dumki Upazila,COLLEGE,HIGHER SECONDARY ,102217,NASIMA KARAMOT ALI MAHILA COLLEGE,DUMKI,DUMKI,1757618691,PRIVATE,No,GIRLS,RURAL,HAOUR/BIL
Patuakhali,Dumki Upazila,COLLEGE,DEGREE (HONORS),102216,JANATA COLLEGE,DUMKI,DUMKI,1309102216,PUBLIC,Yes,CO-EDUCATION JOINT,UPAZILA SADAR NOT POURA,RIVER SIDE/CHAR
Patuakhali,Galachipa,COLLEGE,HIGHER SECONDARY ,102328,BAKUL BARIA UNION COLLEGE,GUABARIA,LAMNA,1309102328,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,COASTAL AREA
Patuakhali,Galachipa,COLLEGE,DEGREE (PASS) ,102330,KALAGACHIA S. M SAKENDER ALI CHOWDHURY DEGREE COLLEGE,KALAGACHIA,KALAGACHHIA,1716573547,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Patuakhali,Galachipa,COLLEGE,DEGREE (PASS) ,102334,KHARIZZAMA COLLEGE,KHARIZZAMA,KHARIZZMA,1733152498,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,COASTAL AREA
Patuakhali,Galachipa,COLLEGE,DEGREE (PASS) ,102327,HAZI KERAMAT ALI COLLEGE,CHAR BISWAS, CHAR BISWAS,1309102327,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,COASTAL AREA
Patuakhali,Galachipa,COLLEGE,DEGREE (PASS) ,102331,GALACHIPA DEGREE COLLEGE,"COLLEGE ROAD, GALACHIPA",GALACHIPA,1714668913,PUBLIC,Yes,CO-EDUCATION JOINT,UPAZILA SADAR PORA,PLAIN LAND
Patuakhali,Galachipa,COLLEGE,HIGHER SECONDARY ,134467,CHIKNIKANDI COLLEGE,CHIKNIKANDI,SUTABARIA,1740810828,PRIVATE,No,C0-EDUCATION SEPARATE,RURAL,PLAIN LAND
Patuakhali,Galachipa,COLLEGE,DEGREE (PASS) ,102332,GALACHIPA WOMEN'S DEGREE COLLEGE,SAMUDABAD ROAD,GALACHIPA,1714901016,PRIVATE,Yes,GIRLS,UPAZILA SADAR PORA,COASTAL AREA
Patuakhali,Galachipa,COLLEGE,HIGHER SECONDARY ,102336,AMKHOLA COLLEGE,VANGRA/AMKHOLA,AMKHOLA,1711023365,PRIVATE,No,CO-EDUCATION JOINT,RURAL,TEA GARDEN
Patuakhali,Kala Para,COLLEGE,DEGREE (PASS) ,102399,KUAKATA KHANABAD COLLEGE,LATACHAPALI,KUAKATA,1716645190,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,COASTAL AREA
Patuakhali,Kala Para,COLLEGE,DEGREE (PASS) ,102400,MUKTIJHODDHA MEMORIAL COLLEGE,BIPIN PUR,MOHIPUR,1719111200,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,COASTAL AREA
Patuakhali,Kala Para,COLLEGE,DEGREE (PASS) ,102403,DHANKHALI DEGREE COLLEGE,PANCHJUNIA,PANCHJUNIA,1309102403,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Patuakhali,Kala Para,COLLEGE,DEGREE (PASS) ,102401,KALAPARA MOHILA COLLEGE,OFFICE MOHOLLA,KHEPUPARA,1309102401,PRIVATE,Yes,GIRLS,UPAZILA SADAR PORA,PLAIN LAND
Patuakhali,Kala Para,COLLEGE,DEGREE (HONORS),102402,MOZAHAR UDDIN BISWAS DEGREE COLLEGE,COLLEGE ROAD,KHEPUPARA,1712549454,PUBLIC,Yes,CO-EDUCATION JOINT,UPAZILA SADAR PORA,COASTAL AREA
Patuakhali,Kala Para,COLLEGE,DEGREE (PASS) ,102404,ALHAJ ZALAL UDDIN COLLEGE,,DHULASAR,1309102404,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,COASTAL AREA
Patuakhali,Mirzaganj Upazila,COLLEGE,DEGREE (HONORS),102471,SUBIDKALI DEGREE COLLEGE,UTTAR SUBIDKHALI,SUBIDKHALI,1309102471,PUBLIC,Yes,CO-EDUCATION JOINT,UPAZILA SADAR NOT POURA,PLAIN LAND
Patuakhali,Mirzaganj Upazila,COLLEGE,HIGHER SECONDARY ,137787,UDAYAN BHASA SHAHID ABDUL JABBAR MEMORIAL COLLEGE,DEULI,DEULI,1309137787,PRIVATE,No,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Patuakhali,Mirzaganj Upazila,COLLEGE,HIGHER SECONDARY ,102474,KISMARPUR DELWAR HOSAIN COLLEGE,KISMATPUR ,KISMATPUR,1716752568,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Patuakhali,Mirzaganj Upazila,COLLEGE,DEGREE (HONORS),102473,AKHTAR HOSSIAN CHOWDHURY MEMORIAL DEGREE COLLAGE,KATHALTALI,KATHALTALI,1716309183,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Patuakhali,Mirzaganj Upazila,COLLEGE,HIGHER SECONDARY ,102470,MAJIDBARIA COLLEGE,SULTANABAD,SULTANABAD,1711379147,PRIVATE,No,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Patuakhali,Mirzaganj Upazila,COLLEGE,DEGREE (HONORS),102472,SUBIDKHALI MOHILA (DEGREE) COLLEGE,UTTAR SUBIDKHALI,SUBIDKHALI,1712191375,PRIVATE,Yes,GIRLS,UPAZILA SADAR NOT POURA,PLAIN LAND
Patuakhali,Mirzaganj Upazila,COLLEGE,HIGHER SECONDARY ,137687,HOWLADER FOUNDATION WOMEN'S COLLEGE,CHAITA,CHAITA,1309137687,PRIVATE,No,GIRLS,RURAL,PLAIN LAND
Patuakhali,Patuakhali Sadar,COLLEGE,HIGHER SECONDARY ,137704,PUKURJANA ALHAZ MD. ESAHAK ALI JOMADDER COLLEGE,PUKURJANA,PUKURJANA,1712515121,PRIVATE,No,CO-EDUCATION JOINT,RURAL,TEA GARDEN
Patuakhali,Patuakhali Sadar,COLLEGE,HIGHER SECONDARY ,131850,B. S. L. MOHILA COLLEGE,SHOULA,VHURIA,1703630436,PRIVATE,No,GIRLS,RURAL,RIVER SIDE/CHAR
Patuakhali,Patuakhali Sadar,COLLEGE,DEGREE (PASS) ,102600,HAZI MOKTER ALI MRIDHA DEGREE COLLEGE,HARITAKIBARIA,CHHOTOBIGHAI,1784568152,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Patuakhali,Patuakhali Sadar,COLLEGE,MASTERS ,102594,ABDUL KARIM MIRDHA COLLEGE,CHARPARA,PATUAKHALI,1309102594,PRIVATE,Yes,CO-EDUCATION JOINT,DISTRICT SADAR POURA,PLAIN LAND
Patuakhali,Patuakhali Sadar,COLLEGE,HIGHER SECONDARY ,131897,"PAZAKHALI  COLLEGE  , LOHALIA",PAZAKHALI,KURI PAIKA,1731003482,PRIVATE,No,CO-EDUCATION JOINT,RURAL,RIVER SIDE/CHAR
Patuakhali,Patuakhali Sadar,COLLEGE,DEGREE (PASS) ,102591,DHARANDI COLLEGE,DHARANDI,ISLAMPUR,1725965753,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Patuakhali,Patuakhali Sadar,COLLEGE,HIGHER SECONDARY ,102592,ADHYAKSHA SAYED AHAMMAD COLLEGE,PAXMIA,BASAK BAZAR,1732985191,PRIVATE,No,CO-EDUCATION JOINT,RURAL,COASTAL AREA
Patuakhali,Patuakhali Sadar,COLLEGE,HIGHER SECONDARY ,131851,BANIAKATHI MOHILA COLLEGE,BANIAKATHI,SOUTH CHANDOKHALI,1718152820,PRIVATE,No,GIRLS,RURAL,COASTAL AREA
Patuakhali,Patuakhali Sadar,COLLEGE,DEGREE (HONORS),102593,"PATUAKLALI GOVT, MAHILA COLLEGE","211/ MAHILLA COLLEGE ROAD,POROSAVA",PATUAKHALI,1777052443,PUBLIC,No,GIRLS,DISTRICT SADAR POURA,PLAIN LAND
Patuakhali,Patuakhali Sadar,COLLEGE,HIGHER SECONDARY ,102601,ASMAT ALI KHAN COLLEGE,LAUKATHI,LAUKATHI,1309102601,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,RIVER SIDE/CHAR
Patuakhali,Patuakhali Sadar,COLLEGE,DEGREE (PASS) ,102598,MOUKRAN B.L.P. DEGREE COLLEGE,MOUKRAN,MOUKARAN,1734616795,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Patuakhali,Patuakhali Sadar,COLLEGE,DEGREE (PASS) ,102595,"MOHAMMED ISHAQUE MODEL DEGREE COLLEGE, PATUAKHALI",501,PATUAKHALI SADOR,1309102595,PRIVATE,Yes,CO-EDUCATION JOINT,DISTRICT SADAR POURA,COASTAL AREA
Patuakhali,Patuakhali Sadar,COLLEGE,MASTERS ,102596,PATUAKHALI GOVERNMENT COLLEGE,"393, COLLEGE ROAD",PATUAKHALI,1309102596,PUBLIC,No,CO-EDUCATION JOINT,DISTRICT SADAR POURA,PLAIN LAND
Patuakhali,Patuakhali Sadar,COLLEGE,DEGREE (PASS) ,132000,HAZI HAMEZUDDIN MIRDHA COLLEGE,TOWN ZAINKATI-0500-00,PATUAKHALI,1712222554,PRIVATE,Yes,CO-EDUCATION JOINT,DISTRICT SADAR POURA,PLAIN LAND
Patuakhali,Patuakhali Sadar,COLLEGE,DEGREE (PASS) ,102597,HAZI AKKEL ALI HOWLADER COLLEGE,TAOWN KALIKAPUR,PATUKHALI,1309102597,PRIVATE,Yes,CO-EDUCATION JOINT,DISTRICT SADAR POURA,COASTAL AREA
Patuakhali,Rangabali,COLLEGE,HIGHER SECONDARY ,137706,MAHBUBUR RAHMAN COLLEGE,TUNGIBARIA,TUNGIBARIA,1616094853,PRIVATE,No,CO-EDUCATION JOINT,RURAL,COASTAL AREA
